0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,0.5,422.33,0
0,0,2,362,vehicle.chevrolet.impala,4,-32.982,-127.623,-0.008,3.093,-0.0,0.0,0.0,0.0,0.5,422.33,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,0.0,-0.0,0.0,0.0,0.5,422.33,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-24.59,-128.032,0.129,3.093,0.001,-0.0,-0.0,0.004,0.5,422.33,0
0,0,5,365,vehicle.audi.a2,6,-41.839,-128.662,-0.009,-2.678,-4.397,-3.334,0.001,19.866,0.5,422.33,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,0.6,422.44,0
0,0,2,362,vehicle.chevrolet.impala,4,-32.982,-127.623,-0.008,3.093,0.0,-0.0,-0.0,0.0,0.6,422.44,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,0.0,-0.0,-0.0,0.0,0.6,422.44,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-24.59,-128.032,0.129,3.093,0.0,-0.0,-0.0,0.0,0.6,422.44,0
0,0,5,365,vehicle.audi.a2,6,-44.188,-131.03,-0.008,-2.273,-3.33,-5.756,-0.001,23.937,0.6,422.44,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,0.7,422.55,0
0,0,2,362,vehicle.chevrolet.impala,4,-33.153,-127.615,-0.01,3.093,-1.169,0.057,-0.0,4.212,0.7,422.55,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,0.0,0.0,0.0,0.0,0.7,422.55,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-24.59,-128.032,0.129,3.093,0.0,0.0,0.0,0.0,0.7,422.55,0
0,0,5,365,vehicle.audi.a2,6,-45.756,-134.341,0.002,-1.957,-1.887,-6.396,-0.05,24.007,0.7,422.55,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,0.8,422.66,0
0,0,2,362,vehicle.chevrolet.impala,4,-34.32,-127.558,-0.01,3.093,-2.965,0.145,0.0,10.686,0.8,422.66,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,-0.0,0.0,0.0,0.0,0.8,422.66,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-24.59,-128.032,0.129,3.093,0.0,0.0,0.0,0.0,0.8,422.66,0
0,0,5,365,vehicle.audi.a2,6,-46.701,-138.443,-0.005,-1.752,-1.182,-8.488,-0.023,30.853,0.8,422.66,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,0.9,422.78,0
0,0,2,362,vehicle.chevrolet.impala,4,-36.587,-127.447,-0.01,3.093,-4.522,0.22,-0.0,16.3,0.9,422.78,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,-0.0,-0.0,-0.0,0.0,0.9,422.78,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-24.74,-128.024,0.128,3.094,-1.07,0.05,-0.0,3.857,0.9,422.78,0
0,0,5,365,vehicle.audi.a2,6,-47.281,-144.045,-0.009,-1.644,-0.603,-10.027,0.0,36.164,0.9,422.78,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.0,422.9,0
0,0,2,362,vehicle.chevrolet.impala,4,-39.453,-127.308,-0.008,3.093,-4.785,0.233,0.0,17.246,1.0,422.9,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,-0.0,-0.0,0.0,0.0,1.0,422.9,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-26.036,-127.963,0.128,3.094,-3.084,0.146,0.0,11.116,1.0,422.9,0
0,0,5,365,vehicle.audi.a2,6,-47.542,-150.253,-0.008,-1.598,-0.227,-10.434,0.0,37.573,1.0,422.9,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.1,423.02,0
0,0,2,362,vehicle.chevrolet.impala,4,-42.825,-127.143,-0.009,3.093,-6.303,0.307,-0.0,22.716,1.1,423.02,0
0,0,3,363,vehicle.tesla.model3,2,-15.024,-128.498,0.001,3.093,-0.0,-0.0,-0.0,0.0,1.1,423.02,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-27.923,-127.874,0.129,3.094,-3.433,0.162,-0.0,12.371,1.1,423.02,0
0,0,5,365,vehicle.audi.a2,6,-47.627,-156.569,-0.009,-1.578,-0.053,-10.867,-0.0,39.123,1.1,423.02,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.2,423.13,0
0,0,2,362,vehicle.chevrolet.impala,4,-46.6,-126.959,-0.009,3.093,-7.382,0.36,0.0,26.608,1.2,423.13,0
0,0,3,363,vehicle.tesla.model3,2,-15.037,-128.497,0.001,3.093,-0.487,0.024,-0.0,1.755,1.2,423.13,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-30.34,-127.76,0.129,3.094,-5.156,0.244,0.01,18.583,1.2,423.13,0
0,0,5,365,vehicle.audi.a2,6,-47.637,-162.679,-0.008,-1.57,0.022,-11.277,0.0,40.598,1.2,423.13,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.3,423.24,0
0,0,2,362,vehicle.chevrolet.impala,4,-50.94,-126.748,-0.008,3.093,-8.209,0.4,0.0,29.589,1.3,423.24,0
0,0,3,363,vehicle.tesla.model3,2,-16.042,-128.063,0.001,2.871,-2.395,1.608,0.0,10.386,1.3,423.24,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-33.369,-127.616,0.129,3.094,-5.854,0.277,-0.0,21.099,1.3,423.24,0
0,0,5,365,vehicle.audi.a2,6,-47.613,-168.936,-0.008,-1.565,0.074,-11.45,0.0,41.22,1.3,423.24,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.4,423.35,0
0,0,2,362,vehicle.chevrolet.impala,4,-55.46,-126.527,-0.008,3.093,-8.476,0.413,-0.0,30.552,1.4,423.35,0
0,0,3,363,vehicle.tesla.model3,2,-17.824,-127.232,0.001,2.744,-3.797,1.817,-0.0,15.154,1.4,423.35,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-36.92,-127.448,0.129,3.094,-6.671,0.316,0.0,24.044,1.4,423.35,0
0,0,5,365,vehicle.audi.a2,6,-47.563,-175.22,-0.007,-1.562,0.101,-11.36,0.0,40.897,1.4,423.35,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.5,423.47,0
0,0,2,362,vehicle.chevrolet.impala,4,-60.825,-126.266,-0.008,3.093,-9.349,0.456,0.0,33.697,1.5,423.47,0
0,0,3,363,vehicle.tesla.model3,2,-20.506,-126.041,0.002,2.733,-5.117,2.072,-0.002,19.875,1.5,423.47,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-41.094,-127.25,0.129,3.094,-7.617,0.362,-0.0,27.454,1.5,423.47,0
0,0,5,365,vehicle.audi.a2,6,-47.509,-182.081,-0.008,-1.564,0.065,-11.559,-0.0,41.614,1.5,423.47,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.6,423.59,0
0,0,2,362,vehicle.chevrolet.impala,4,-66.683,-125.98,-0.008,3.093,-10.152,0.495,-0.0,36.59,1.6,423.59,0
0,0,3,363,vehicle.tesla.model3,2,-24.008,-124.972,0.002,2.876,-6.531,1.406,-0.0,24.051,1.6,423.59,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-46.073,-127.014,0.129,3.094,-8.854,0.421,0.0,31.912,1.6,423.59,0
0,0,5,365,vehicle.audi.a2,6,-47.491,-189.073,-0.008,-1.571,-0.016,-11.724,0.0,42.207,1.6,423.59,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.7,423.71,0
0,0,2,362,vehicle.chevrolet.impala,4,-73.016,-125.671,-0.008,3.093,-10.932,0.533,-0.0,39.402,1.7,423.71,0
0,0,3,363,vehicle.tesla.model3,2,-28.31,-124.237,0.002,2.996,-7.75,0.946,0.0,28.108,1.7,423.71,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-51.644,-126.748,0.129,3.094,-9.644,0.46,0.0,34.758,1.7,423.71,0
0,0,5,365,vehicle.audi.a2,6,-47.522,-196.137,-0.008,-1.578,-0.095,-11.812,0.0,42.523,1.7,423.71,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.8,423.83,0
0,0,2,362,vehicle.chevrolet.impala,4,-79.81,-125.34,-0.008,3.093,-11.69,0.57,-0.0,42.135,1.8,423.83,0
0,0,3,363,vehicle.tesla.model3,2,-33.27,-123.749,0.002,3.058,-8.734,0.642,-0.0,31.528,1.8,423.83,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-57.436,-126.471,0.129,3.094,-9.723,0.466,-0.0,35.042,1.8,423.83,0
0,0,5,365,vehicle.audi.a2,6,-47.595,-203.239,-0.008,-1.583,-0.15,-11.858,-0.0,42.693,1.8,423.83,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,1.9,423.94,0
0,0,2,362,vehicle.chevrolet.impala,4,-86.432,-125.017,-0.008,3.093,-12.367,0.603,-0.0,44.574,1.9,423.94,0
0,0,3,363,vehicle.tesla.model3,2,-37.573,-123.485,0.002,3.089,-5.904,0.245,-0.0,21.273,1.9,423.94,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-63.056,-126.202,0.129,3.094,-10.611,0.51,0.0,38.243,1.9,423.94,0
0,0,5,365,vehicle.audi.a2,6,-47.686,-209.769,-0.008,-1.586,-0.179,-11.881,-0.0,42.778,1.9,423.94,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.0,424.05,0
0,0,2,362,vehicle.chevrolet.impala,4,-93.417,-124.677,-0.008,3.093,-12.992,0.633,-0.0,46.827,2.0,424.05,0
0,0,3,363,vehicle.tesla.model3,2,-39.457,-123.443,0.002,3.118,-1.166,-0.031,0.001,4.2,2.0,424.05,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-69.08,-125.911,0.129,3.093,-11.251,0.543,0.0,40.551,2.0,424.05,0
0,0,5,365,vehicle.audi.a2,6,-47.787,-216.307,-0.008,-1.587,-0.191,-11.894,-0.0,42.826,2.0,424.05,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.1,424.16,0
0,0,2,362,vehicle.chevrolet.impala,4,-100.702,-124.322,-0.008,3.093,-13.461,0.656,0.0,48.519,2.1,424.16,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,0.0,0.0,0.0,0.0,2.1,424.16,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-75.373,-125.479,0.129,3.044,-11.462,1.219,0.0,41.495,2.1,424.16,0
0,0,5,365,vehicle.audi.a2,6,-47.892,-222.852,-0.008,-1.587,-0.19,-11.902,0.0,42.853,2.1,424.16,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.2,424.28,0
0,0,2,362,vehicle.chevrolet.impala,4,-108.897,-123.922,-0.008,3.093,-13.825,0.674,0.0,49.831,2.2,424.28,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,0.0,0.0,0.0,0.0,2.2,424.28,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-82.237,-124.584,0.129,2.995,-11.586,1.758,-0.0,42.189,2.2,424.28,0
0,0,5,365,vehicle.audi.a2,6,-48.005,-229.994,-0.008,-1.586,-0.183,-11.907,0.0,42.869,2.2,424.28,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.3,424.4,0
0,0,2,362,vehicle.chevrolet.impala,4,-117.226,-123.516,-0.007,3.093,-13.832,0.674,0.0,49.854,2.3,424.4,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,0.0,-0.0,0.0,0.0,2.3,424.4,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-89.277,-123.419,0.136,2.966,-11.845,2.152,-0.031,43.341,2.3,424.4,0
0,0,5,365,vehicle.audi.a2,6,-48.046,-237.136,-0.008,-1.546,0.627,-11.861,-0.0,42.761,2.3,424.4,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.4,424.52,0
0,0,2,362,vehicle.chevrolet.impala,4,-125.608,-123.108,-0.008,3.093,-14.191,0.692,-0.0,51.147,2.4,424.52,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,0.0,0.0,-0.0,0.0,2.4,424.52,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-96.452,-122.124,0.129,2.965,-12.053,2.135,-0.001,44.066,2.4,424.52,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.5,424.63,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,-0.0,-0.0,0.0,0.0,2.5,424.63,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-103.133,-121.043,0.129,2.997,-12.239,1.714,-0.0,44.491,2.5,424.63,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.6,424.74,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,-0.0,-0.0,-0.0,0.0,2.6,424.74,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-109.906,-120.237,0.129,3.04,-12.381,1.202,-0.0,44.781,2.6,424.74,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.7,424.85,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,-0.0,-0.0,-0.0,0.0,2.7,424.85,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-116.741,-119.676,0.129,3.072,-12.468,0.841,0.0,44.986,2.7,424.85,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.8,425.22,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,-0.0,0.0,0.0,0.0,2.8,425.22,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-121.112,-119.406,0.129,3.084,-12.504,0.694,-0.0,45.084,2.8,425.22,0
0,0,1,355,vehicle.tesla.model3,2,-10.83,-125.288,0.001,-3.142,0.0,0.0,0.0,0.0,2.9,425.63,0
0,0,3,363,vehicle.tesla.model3,2,-39.497,-123.443,0.001,3.119,0.0,0.0,-0.0,0.0,2.9,425.63,0
0,0,4,364,vehicle.mercedes-benz.coupe,3,-125.493,-119.18,0.129,3.093,-12.532,0.593,-0.0,45.164,2.9,425.63,0
